AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,EulerX,EulerY,EulerZ,q0,q1,q2,q3
0.191296,0.13743299,-0.97166896,-43.0675,-21.358747,-14.874999,0.14994,-0.02142,1.03404,-172.71991,1.4601412,-55.788074,0.050157864,0.88233817,-0.46614122,0.040938277
0.22448,0.08418,-1.018761,-15.329998,-8.041249,-1.1374999,0.1498,-0.02926,1.0346,-173.21956,4.9842424,-54.98413,0.03237107,0.8858719,-0.45810124,0.06577713
0.22448,0.08418,-1.018761,-15.329998,-8.041249,-1.1374999,0.14588,-0.02786,1.03362,-173.13818,5.3825436,-53.730164,0.032146838,0.89076185,-0.448077,0.06882508
0.18422,0.113643,-0.978318,-3.7274995,0.25374997,0.72625,0.14448,-0.02394,1.0374,-173.3905,4.2052927,-52.29122,0.03557266,0.89651287,-0.4377263,0.058266032
0.182939,0.087779,-0.98551595,2.9749997,1.1374999,3.0099998,0.14854,-0.0252,1.0403401,-174.2591,5.1508083,-51.245163,0.025700672,0.90059435,-0.4294335,0.062098432
0.182939,0.087779,-0.98551595,2.9749997,1.1374999,3.0099998,0.14042,-0.0231,1.04076,-174.09554,5.1457458,-50.25748,0.027544424,0.90422463,-0.42156932,0.06243653
0.194651,0.075213,-1.003328,5.5474997,2.0824997,3.1762497,0.13566001,-0.02772,1.0448201,-174.1219,5.9475274,-49.394714,0.024872907,0.907222,-0.41429695,0.068465695
0.194651,0.075213,-1.003328,5.5474997,2.0824997,3.1762497,0.1393,-0.0294,1.04496,-174.16243,6.1844535,-48.42389,0.024279343,0.91065174,-0.4064796,0.06998708
0.193736,0.07747,-0.99692297,1.1812499,1.5049999,2.1699998,0.13048,-0.02688,1.0458,-173.9208,6.1031094,-47.476254,0.027071083,0.9139472,-0.39883667,0.069977745
0.199409,0.067832,-0.977586,11.57625,7.3324995,5.8625,0.12348,-0.030240001,1.04496,-173.85802,7.0659266,-46.756985,0.024664579,0.91615343,-0.39245018,0.077700175
0.199409,0.067832,-0.977586,11.57625,7.3324995,5.8625,0.094500005,-0.037660003,1.0528,-173.40474,7.1168447,-46.12977,0.02854677,0.9181661,-0.38708565,0.079502665
0.213927,-0.084119,-0.924943,49.647495,19.1275,12.766249,0.07434,-0.03934,1.05868,-177.34375,13.508319,-46.1355,-0.024892522,0.9144797,-0.38648763,0.1171952
0.213927,-0.084119,-0.924943,49.647495,19.1275,12.766249,0.05544,-0.04662,1.06708,-176.93604,14.70139,-46.059917,-0.02563286,0.9137489,-0.3847107,0.1280762
0.212219,-0.154696,-0.861869,65.85249,22.181248,22.163748,0.02296,-0.05936,1.0759001,-178.64333,18.232563,-46.387646,-0.051651005,0.90824264,-0.38711673,0.15022685
0.247355,-0.154696,-0.861869,65.85249,22.181248,22.163748,-0.037660003,-0.07378,1.0721201,-176.43996,20.330181,-47.20367,-0.042609617,0.90372586,-0.38888013,0.17388548
0.247355,-0.369721,-0.858453,108.28124,32.637497,54.512497,-0.071540006,-0.085540004,1.07394,177.19736,28.815392,-48.652805,-0.12404989,0.8797851,-0.40440422,0.21690325
0.306281,-0.525393,-0.79080397,125.96499,30.073748,55.684998,-0.11732,-0.09296,1.0693201,176.4848,39.88065,-51.447792,-0.173929,0.8419474,-0.4172452,0.294584
0.306281,-0.525393,-0.79080397,125.96499,30.073748,55.684998,-0.16870001,-0.106400006,1.05392,178.95752,42.809715,-55.722904,-0.17803748,0.821515,-0.4380178,0.31867862
0.226676,-0.666974,-0.711382,128.83499,34.685,60.129997,-0.20258,-0.11088,1.0368401,176.59448,48.37759,-60.943813,-0.23105784,0.7796838,-0.4728807,0.33924827
0.226676,-0.666974,-0.711382,128.83499,34.685,60.129997,-0.24696,-0.112280004,1.02466,-179.01064,50.889645,-68.32592,-0.23480478,0.74923646,-0.5039901,0.35986897
0.152561,-0.752252,-0.548939,123.04249,33.407497,64.72374,-0.30954,-0.114240006,0.99064004,-174.77292,57.97101,-79.584885,-0.27916986,0.6855669,-0.5422816,0.3974831
0.20733899,-0.96794796,-0.505629,140.76125,37.091248,85.11125,-0.34496,-0.109340005,0.96026003,-158.8445,65.68775,-99.58213,-0.30758816,0.6091984,-0.56644344,0.46196172
0.20733899,-0.96794796,-0.505629,140.76125,37.091248,85.11125,-0.36274,-0.100940004,0.93688005,-147.5342,65.834465,-113.666824,-0.3083799,0.5680993,-0.5915743,0.48187637
0.164517,-1.02968,-0.442616,111.55374,19.71375,70.21875,-0.37478,-0.098840006,0.93366003,-139.05707,65.70573,-125.232506,-0.3161401,0.53045386,-0.61155987,0.49463987
0.164517,-1.02968,-0.442616,111.55374,19.71375,70.21875,-0.37870002,-0.091280006,0.92512,-133.73259,64.40688,-132.15906,-0.31318867,0.50689554,-0.6263934,0.5025945
0.113093995,-1.007171,-0.404369,29.154999,3.0362499,20.317497,-0.38122,-0.09114,0.92442,-135.01184,62.16273,-132.21004,-0.3033726,0.5010996,-0.64345104,0.49278295
0.125172,-0.97173,-0.422425,3.0099998,4.29625,-0.83125,-0.37968,-0.08792,0.92876005,-137.0522,59.411945,-129.85892,-0.28297058,0.50681657,-0.6552663,0.4834156
0.125172,-0.97173,-0.422425,3.0099998,4.29625,-0.83125,-0.37394002,-0.09632,0.94402003,-137.62454,58.345844,-129.41045,-0.27608076,0.50714105,-0.66079575,0.4795168
0.18495199,-1.018883,-0.538264,-31.377499,-2.6424997,-13.054999,-0.34986,-0.095060006,0.96012,-142.54929,54.935547,-123.287285,-0.24913248,0.52941483,-0.6691489,0.45814058
0.18495199,-1.018883,-0.538264,-31.377499,-2.6424997,-13.054999,-0.31640002,-0.10024,0.98168004,-145.30861,54.380672,-120.19366,-0.24589337,0.5413738,-0.66809165,0.44733024
0.205875,-0.873154,-0.582123,-102.14749,-18.698748,-47.529995,-0.25452,-0.11088,1.0299801,-153.33517,49.343536,-110.435814,-0.21405908,0.5834695,-0.6713261,0.403811
0.187697,-0.67649,-0.67557496,-162.7675,-31.814999,-74.05999,-0.20524001,-0.106960006,1.05182,-162.07875,40.015083,-100.690414,-0.16680464,0.63335645,-0.68060064,0.32835743
0.187697,-0.67649,-0.67557496,-162.7675,-31.814999,-74.05999,-0.15666,-0.106680006,1.0675,-166.10718,37.56686,-95.711876,-0.16016269,0.6594722,-0.6706892,0.29936674
0.25864,-0.511058,-0.7808,-165.38373,-21.463749,-72.2575,-0.114240006,-0.11144,1.07478,-166.511,28.680475,-90.15141,-0.093803376,0.7000298,-0.660691,0.2542567
0.25864,-0.511058,-0.7808,-165.38373,-21.463749,-72.2575,-0.04606,-0.104720004,1.07506,-169.08698,27.484734,-86.09435,-0.09391958,0.7220748,-0.64354753,0.23586808
0.214964,-0.317139,-0.833626,-155.46999,-15.79375,-65.72125,-0.01078,-0.10402,1.07464,-171.45502,18.89407,-81.626526,-0.051360317,0.7524967,-0.6336852,0.17191236
0.214964,-0.317139,-0.833626,-155.46999,-15.79375,-65.72125,0.02548,-0.0854,1.07268,-172.92116,17.053263,-78.605316,-0.046493646,0.76959616,-0.61813784,0.1531853
0.214415,-0.172752,-0.921039,-136.7975,-27.028748,-55.632496,0.06398,-0.0735,1.05952,-173.66765,10.27536,-75.19391,-0.010965188,0.7909518,-0.6028055,0.10440543
0.21227999,-0.030561,-0.927688,-108.76249,-28.612497,-42.62125,0.08904,-0.06398,1.0556,-173.05328,4.0608215,-72.35037,0.02799959,0.8064943,-0.5870692,0.064284876
0.21227999,-0.030561,-0.927688,-108.76249,-28.612497,-42.62125,0.101220004,-0.053200003,1.05546,-173.37624,3.587604,-70.33766,0.029202364,0.8167348,-0.5732657,0.05880491
0.164456,-7.32E-04,-0.94055897,-62.23875,-28.883749,-19.302498,0.10808,-0.0406,1.0537801,-175.61473,3.3332484,-68.96033,0.015071661,0.8240002,-0.5645498,0.04560725
0.164456,-7.32E-04,-0.94055897,-62.23875,-28.883749,-19.302498,0.12138,-0.03542,1.05574,-175.73387,3.0132694,-67.70389,0.0162638,0.8301625,-0.55565757,0.042546757
0.193248,0.020862,-0.985089,-29.60125,-29.102499,-1.05,0.120960005,-0.022680001,1.0465001,-175.09583,3.7437418,-67.04935,0.017623665,0.8332121,-0.55033076,0.050822493
0.122305,0.048861,-0.995093,-16.59,-10.01875,1.3037499,0.12586,-0.02296,1.03782,-177.0663,2.5429888,-66.1839,0.009329635,0.8376248,-0.54519504,0.032557476
0.122305,0.048861,-0.995093,-16.59,-10.01875,1.3037499,0.12488,-0.0175,1.04216,-176.95451,1.9163917,-65.64041,0.013268109,0.84020215,-0.5413641,0.028449621
0.175985,0.013725,-1.015284,-6.7724996,-7.227499,0.16624999,0.12544,-0.015120001,1.0448201,-175.77869,4.441223,-65.23471,0.010126178,0.8418548,-0.5370538,0.052451428
0.175985,0.013725,-1.015284,-6.7724996,-7.227499,0.16624999,0.12572001,-0.015400001,1.03628,-175.87753,5.193034,-64.4816,0.006238286,0.84526765,-0.53120804,0.057460595
0.138592,-0.002562,-1.003999,-3.8412495,2.7212498,-1.7324998,0.1267,-0.016520001,1.04188,-177.17404,5.5154095,-63.635906,-0.004429445,0.8491109,-0.5254433,0.05385552
0.150975,0.022204,-1.001559,-2.93125,2.6512501,-1.8462499,0.12726,-0.01946,1.04398,-176.20891,4.6431923,-62.854233,0.007091779,0.85283583,-0.5195571,0.051779892
0.150975,0.022204,-1.001559,-2.93125,2.6512501,-1.8462499,0.118300006,-0.018900001,1.03656,-176.14258,4.707207,-62.107166,0.007636413,0.8561906,-0.51392835,0.052507598
0.148169,0.007137,-0.994666,-3.9462495,3.8237498,-1.1812499,0.120120004,-0.013300001,1.04958,-176.51076,5.350393,-61.41078,0.002326118,0.85919464,-0.50860924,0.05564076
0.148169,0.007137,-0.994666,-3.9462495,3.8237498,-1.1812499,0.120960005,-0.01582,1.04538,-176.50418,5.409344,-60.693493,0.002463577,0.8623484,-0.5031922,0.05609681
0.117486,0.010797,-0.928298,7.1575,3.4124997,4.5062494,0.10038,-0.01568,1.0479001,-177.06053,5.0183535,-60.242813,2.01E-04,0.8644139,-0.50021666,0.05071427
0.117486,0.010797,-0.928298,7.1575,3.4124997,4.5062494,0.0847,-0.02394,1.05742,-176.70985,4.6278996,-59.9608,0.004679143,0.8657125,-0.4980865,0.04929207
0.173484,-0.008479,-0.99735,40.188747,14.682498,17.193748,0.057540003,-0.02702,1.06876,-175.27602,7.136916,-60.323517,0.004317871,0.8634896,-0.49882495,0.07443549
0.226798,-0.25254,-0.850584,60.873745,42.245,20.151249,0.02744,-0.0504,1.0801,-176.5438,20.044403,-61.456688,-0.06335641,0.8487791,-0.49843088,0.16470169
0.226798,-0.25254,-0.850584,60.873745,42.245,20.151249,-0.018620001,-0.06846,1.07366,-175.38556,23.322739,-62.23959,-0.07062769,0.8419441,-0.49878493,0.19327524
0.163175,-0.354044,-0.79336596,118.33499,41.597496,45.43875,-0.079100005,-0.07644,1.0787001,-179.655,29.499893,-63.681164,-0.13184282,0.821925,-0.50951916,0.21782345
0.163175,-0.354044,-0.79336596,118.33499,41.597496,45.43875,-0.13986,-0.08498,1.0661,-177.7332,31.790735,-66.58084,-0.13439748,0.80675346,-0.52326393,0.2393344
0.209108,-0.62891,-0.676856,146.25626,29.469997,64.32124,-0.19796,-0.0966,1.04594,-177.75789,47.75828,-71.847015,-0.22297029,0.7449881,-0.5299672,0.338248
0.136701,-0.80019796,-0.63501,185.95499,35.691246,74.74249,-0.24696,-0.10192,1.02704,-177.08203,57.410748,-80.29926,-0.29252425,0.6780916,-0.55601156,0.3814085
0.136701,-0.80019796,-0.63501,185.95499,35.691246,74.74249,-0.31052002,-0.106680006,1.0019801,-168.9231,60.274853,-91.4897,-0.29967952,0.63541085,-0.582713,0.4085228
0.218319,-0.972462,-0.547231,164.49124,33.66125,72.10874,-0.3395,-0.10374,0.96782005,-152.93593,64.345276,-107.695335,-0.30116785,0.58608836,-0.5909906,0.46532634
0.218319,-0.972462,-0.547231,164.49124,33.66125,72.10874,-0.36148,-0.0987,0.9534,-144.08063,64.371445,-117.88991,-0.29946434,0.55601865,-0.6049679,0.4849518
0.15304899,-0.998692,-0.421754,108.596245,23.099998,57.72375,-0.38556,-0.091560006,0.93254,-136.08504,64.48139,-128.53593,-0.30840373,0.5202793,-0.62006336,0.4997179
0.123769,-1.008086,-0.401746,57.452496,11.864999,33.0225,-0.39186,-0.087220006,0.91518,-133.74681,62.875473,-132.69043,-0.30490255,0.5024611,-0.63652414,0.4994039
0.123769,-1.008086,-0.401746,57.452496,11.864999,33.0225,-0.39704,-0.081480004,0.90832,-131.68857,61.445362,-135.66327,-0.29895198,0.4895768,-0.6475089,0.5016716
0.073382996,-0.999119,-0.35495898,20.16875,1.3037499,14.839999,-0.3969,-0.08162,0.91266,-131.12807,61.0961,-138.1896,-0.3051509,0.47618502,-0.6574235,0.49792084
0.073382996,-0.999119,-0.35495898,20.16875,1.3037499,14.839999,-0.39606002,-0.08078,0.91644,-130.40472,60.58202,-139.53278,-0.3043783,0.4695909,-0.66232216,0.49816424
0.17952299,-1.06018,-0.486841,-7.525,0.8924999,1.1725,-0.37996,-0.07952,0.93884003,-135.2492,57.055355,-132.12051,-0.26792052,0.49583045,-0.66877425,0.4848832
0.17952299,-1.06018,-0.486841,-7.525,0.8924999,1.1725,-0.34328002,-0.08946,0.96558005,-138.30074,56.3596,-128.18083,-0.25987265,0.5111228,-0.6675077,0.47502953
0.153171,-0.939217,-0.51166797,-85.854996,-10.648749,-33.55625,-0.28616002,-0.09408,1.01486,-147.96059,53.203903,-118.66083,-0.24433178,0.54466695,-0.67617,0.43177998
0.245952,-0.775554,-0.64031696,-160.92125,-24.324999,-73.54375,-0.2359,-0.101220004,1.02914,-156.15262,43.73665,-106.19764,-0.17630243,0.6067476,-0.6799098,0.37215248
0.245952,-0.775554,-0.64031696,-160.92125,-24.324999,-73.54375,-0.19166,-0.10276,1.05336,-160.11841,41.74942,-100.18461,-0.16574435,0.6376277,-0.6665052,0.3488989
0.18178,-0.568581,-0.719861,-172.05124,-24.876247,-76.41375,-0.13090001,-0.098280005,1.0717,-167.35132,33.276962,-93.19908,-0.1342551,0.6772356,-0.6702397,0.27222472
0.18178,-0.568581,-0.719861,-172.05124,-24.876247,-76.41375,-0.0889,-0.099400006,1.07674,-170.29567,31.47746,-89.28847,-0.13200124,0.6984777,-0.65760916,0.24950883
0.206912,-0.413824,-0.827953,-154.35875,-19.844997,-66.21125,-0.04424,-0.09548,1.07688,-171.29158,23.370241,-85.03851,-0.08168566,0.7300841,-0.6485879,0.19909385
0.24046199,-0.296094,-0.862235,-131.17123,-21.524998,-53.191246,-0.01778,-0.09002,1.07688,-170.8808,17.100418,-81.65174,-0.03740513,0.75364864,-0.63550675,0.16354097
0.24046199,-0.296094,-0.862235,-131.17123,-21.524998,-53.191246,0.026460001,-0.07658,1.07996,-172.28351,16.29533,-78.982414,-0.03852338,0.76826584,-0.6207542,0.15148492
0.172935,-0.194529,-0.92109996,-101.49124,-26.188747,-36.338745,0.045780003,-0.05992,1.07114,-175.4987,11.721364,-76.48324,-0.032472633,0.7831816,-0.6121194,0.10431689
0.172935,-0.194529,-0.92109996,-101.49124,-26.188747,-36.338745,0.06524,-0.04984,1.06568,-176.04259,10.455599,-74.68727,-0.027901292,0.79314107,-0.60120946,0.093252294
0.158051,-0.045018,-0.965935,-80.68375,-37.073746,-25.243748,0.086380005,-0.041160002,1.0675,-176.18541,4.5135875,-72.81542,0.003406166,0.80452204,-0.5916835,0.051413294
0.15591599,-0.023606999,-0.990884,-53.751247,-23.003748,-15.513749,0.094780006,-0.02912,1.0603601,-176.19933,3.472814,-71.780106,0.009098955,0.80991507,-0.5848262,0.043966062
0.15591599,-0.023606999,-0.990884,-53.751247,-23.003748,-15.513749,0.10164,-0.02506,1.0558801,-176.34991,3.4899871,-70.81464,0.008311395,0.81482446,-0.57803226,0.043250185
0.162138,-0.043858998,-0.970388,-26.949999,-5.6699996,-4.3749995,0.102900006,-0.0273,1.0563,-176.02348,5.476377,-70.30922,8.44E-04,0.81713045,-0.57342595,0.058988895
0.162138,-0.043858998,-0.970388,-26.949999,-5.6699996,-4.3749995,0.10542,-0.024640001,1.0565801,-176.12357,6.025166,-69.59538,-0.002239965,0.82058257,-0.5681062,0.06240701
0.149938,-0.006466,-0.985089,-6.9037495,0.00875,0.14874999,0.09996,-0.02324,1.0551801,-176.1201,5.1533732,-68.91478,0.002462752,0.82410246,-0.5636424,0.05618132
0.149938,-0.006466,-0.985089,-6.9037495,0.00875,0.14874999,0.09954,-0.02002,1.0521001,-176.15211,5.064996,-68.319855,0.002956744,0.82703227,-0.5594128,0.05537501
0.154818,-0.030805,-1.011563,-2.8174999,2.51125,-0.1575,0.101220004,-0.022680001,1.05742,-176.46535,6.1238704,-67.78415,-0.004207929,0.8294287,-0.5552019,0.061491624
0.16238199,-0.041846,-0.99588597,-3.4649997,1.6362499,-0.17499998,0.10724001,-0.018900001,1.05854,-176.4361,6.9472623,-67.18594,-0.007652274,0.8320991,-0.5504365,0.06761907
0.16238199,-0.041846,-0.99588597,-3.4649997,1.6362499,-0.17499998,0.10864,-0.01708,1.0558801,-176.5135,7.200654,-66.50781,-0.009029295,0.83525956,-0.5454172,0.06913726
0.160186,-0.028731,-1.013515,-2.1349998,1.6449999,1.6362499,0.10346001,-0.0196,1.05406,-176.41557,6.6813097,-65.876045,-0.00546586,0.83841413,-0.5410125,0.065858
0.160186,-0.028731,-1.013515,-2.1349998,1.6449999,1.6362499,0.0917,-0.0231,1.06386,-176.20575,6.4956427,-65.35784,-0.00275291,0.84090954,-0.5371893,0.06550645
0.150792,-0.030134,-0.977647,5.9324994,3.5174997,3.01875,0.08022,-0.024780001,1.06232,-176.26715,6.7199545,-64.94462,-0.004020041,0.84277886,-0.5340743,0.06687557
0.197762,-0.137616,-0.95159996,37.248745,14.673749,8.855,0.063420005,-0.0315,1.06736,-176.07094,12.644825,-65.11489,-0.030509505,0.83926517,-0.5313757,0.11109878
0.197762,-0.137616,-0.95159996,37.248745,14.673749,8.855,0.036960002,-0.04046,1.07436,-175.59592,14.026525,-64.93528,-0.033322193,0.8392823,-0.5284551,0.12341051
0.16829899,-0.243634,-0.906887,60.9175,19.25875,14.315,0.008400001,-0.04368,1.0721201,-178.18736,18.992067,-65.072845,-0.07556844,0.8327969,-0.5281993,0.14745905
0.16829899,-0.243634,-0.906887,60.9175,19.25875,14.315,-0.022820001,-0.05572,1.08052,-177.43843,20.323023,-65.52495,-0.07694769,0.829658,-0.5292199,0.16022749
0.25559,-0.367037,-0.85149896,84.98,39.76,25.138748,-0.06972,-0.06412,1.07604,-174.46365,28.631205,-67.264786,-0.09782767,0.81242704,-0.5260952,0.23155105
0.23241,-0.49416098,-0.86845696,96.993744,36.19,35.07875,-0.093100004,-0.084,1.0773001,-176.93488,34.66805,-68.86582,-0.14735107,0.7915543,-0.53299546,0.26008707
0.23241,-0.49416098,-0.86845696,96.993744,36.19,35.07875,-0.126,-0.08946,1.06582,-175.35263,36.4512,-71.29746,-0.1508367,0.77859473,-0.5428164,0.27638555
0.24875799,-0.581696,-0.72614396,89.38999,30.423748,35.88375,-0.168,-0.102340005,1.0579801,-172.90031,43.05433,-75.188934,-0.17779309,0.7495237,-0.5484217,0.32532686
0.24875799,-0.581696,-0.72614396,89.38999,30.423748,35.88375,-0.20454,-0.11186,1.04328,-170.45673,44.56804,-78.796265,-0.18036461,0.73258406,-0.56089187,0.3408658
0.24235299,-0.72016597,-0.73565996,103.58249,40.057495,48.789997,-0.22904001,-0.11536001,1.0302601,-168.58862,48.78586,-84.15283,-0.20817725,0.7001598,-0.5768026,0.36570078
0.24235299,-0.72016597,-0.73565996,103.58249,40.057495,48.789997,-0.25158,-0.1155,1.02298,-165.36992,49.766983,-89.17168,-0.21070755,0.67843276,-0.59347,0.3783181
0.23789999,-0.78830296,-0.60835296,83.09,27.781248,44.38875,-0.28364,-0.12166,1.0094,-159.88298,53.84875,-96.5704,-0.2291942,0.64321035,-0.60269815,0.412923
0.17391099,-0.836005,-0.546804,74.70749,23.458748,48.264996,-0.29652,-0.121800005,0.99092,-156.87479,57.026672,-104.08597,-0.26041937,0.60494035,-0.61992407,0.42652437
0.17391099,-0.836005,-0.546804,74.70749,23.458748,48.264996,-0.32242,-0.114520006,0.98112005,-152.63222,56.964725,-110.019844,-0.2603664,0.58214563,-0.6349612,0.43605062
0.181292,-0.89487,-0.50453097,59.744995,13.326249,43.364998,-0.33628002,-0.112280004,0.97048,-147.42786,57.84965,-116.15452,-0.264253,0.5593637,-0.6413536,0.45381513
0.181292,-0.89487,-0.50453097,59.744995,13.326249,43.364998,-0.35098,-0.10752,0.96264005,-144.59004,57.374016,-119.795746,-0.26180997,0.545436,-0.6497782,0.4601559
0.15066999,-0.932324,-0.43810198,46.34875,7.0874996,35.84,-0.35504,-0.09996,0.95634,-140.50458,58.994118,-125.3397,-0.27667403,0.5238999,-0.6513708,0.47402155
0.15201199,-0.984113,-0.488122,25.751247,2.17875,22.154999,-0.3563,-0.08806,0.94836,-141.1354,57.891518,-125.44101,-0.27221498,0.52133775,-0.6596496,0.46794063
0.15201199,-0.984113,-0.488122,25.751247,2.17875,22.154999,-0.35644,-0.09548,0.95872,-141.01575,57.333706,-125.90974,-0.26964802,0.5186588,-0.6639052,0.46638277
0.199348,-1.01748,-0.551196,-14.88375,-2.1175,-5.2762494,-0.33824,-0.09352,0.97524005,-143.74568,54.83144,-121.62112,-0.24732746,0.5365026,-0.6666346,0.4545244
0.199348,-1.01748,-0.551196,-14.88375,-2.1175,-5.2762494,-0.30716002,-0.09702,1.00156,-145.9586,54.69167,-119.01831,-0.24657038,0.5468254,-0.6636621,0.44692034
0.23637499,-0.84405696,-0.61353797,-88.63749,-15.679999,-49.49875,-0.25620002,-0.1071,1.029,-153.2855,48.551044,-108.98012,-0.20328608,0.5924762,-0.66679764,0.40376684
0.233874,-0.703452,-0.708149,-142.59874,-28.043749,-75.95874,-0.20804,-0.1092,1.04118,-160.81699,40.055973,-99.659966,-0.15706018,0.6411813,-0.67107695,0.33745274
0.233874,-0.703452,-0.708149,-142.59874,-28.043749,-75.95874,-0.15582,-0.11382,1.06358,-164.80563,38.090523,-94.535324,-0.15278287,0.6674881,-0.65895504,0.31128016
0.213927,-0.49519798,-0.802394,-169.29498,-23.747498,-77.665,-0.085540004,-0.11564,1.0700201,-169.15427,28.253124,-88.32181,-0.10352621,0.7086471,-0.6560369,0.23815359
0.213927,-0.49519798,-0.802394,-169.29498,-23.747498,-77.665,-0.03976,-0.09982,1.0728201,-171.6239,25.916586,-84.45356,-0.097602114,0.73071194,-0.6410762,0.21343665
0.279807,-0.290604,-0.842898,-164.66623,-24.106249,-63.131245,0.00266,-0.09968,1.07464,-169.37459,17.15244,-80.162926,-0.025553294,0.76221466,-0.6233768,0.17256053
0.279807,-0.290604,-0.842898,-164.66623,-24.106249,-63.131245,0.03822,-0.09282,1.0707201,-170.72575,16.1956,-77.05381,-0.024838641,0.7790735,-0.6057438,0.15969333
0.197884,-0.13114999,-0.887855,-137.33125,-27.921247,-44.502495,0.06804,-0.07588,1.06008,-173.83774,9.015196,-73.73912,-0.004219064,0.79891074,-0.59389544,0.09493242
0.202886,-0.062464,-0.940803,-95.899994,-29.679998,-28.568748,0.08806,-0.060340002,1.0589601,-174.11299,5.4643116,-71.75448,0.013662853,0.8097201,-0.5826286,0.06863264
0.202886,-0.062464,-0.940803,-95.899994,-29.679998,-28.568748,0.0952,-0.052640002,1.05392,-174.30307,5.025345,-70.248085,0.015414132,0.8173659,-0.5723033,0.06437724
0.193736,-0.00549,-0.9821,-53.392498,-24.779999,-19.179998,0.111020006,-0.04298,1.05406,-174.81306,4.1661224,-68.77588,0.016807992,0.8247713,-0.56248474,0.055504467
0.193736,-0.00549,-0.9821,-53.392498,-24.779999,-19.179998,0.11494,-0.03626,1.04678,-174.90013,4.1614995,-67.44821,0.016840879,0.831246,-0.5529355,0.05485251
